,price,size,distance,propertyType_chalet,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,rooms_0,rooms_1,rooms_2,rooms_3,rooms_4,bathrooms_1,bathrooms_2,bathrooms_3,exterior_False,exterior_True,municipality,floor,hasLift
261,750.0,42.0,2762,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,715.6060606060604,703.8479532163743
262,750.0,90.0,7228,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,715.6060606060604,703.8479532163743
263,650.0,45.0,3807,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,678.3448275862069,703.8479532163743
264,650.0,59.0,20637,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,705.499981808035,705.7592592592592,703.8479532163743
265,670.0,75.0,27056,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,641.533975248867,698.0888888888888,703.8479532163743
266,650.0,45.0,12383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,704.9990685699748,705.7592592592592,703.8479532163743
267,750.0,32.0,5339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,705.7592592592592,703.8479532163743
268,725.0,50.0,5564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,678.5689655172414,652.9333703515305
269,620.0,20.0,1893,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,708.4264705882352,703.8479532163743
270,680.0,35.0,3308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,678.3448275862069,694.7032258064517
271,750.0,87.0,12519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,714.6843710251813,678.3448275862069,703.8479532163743
272,670.0,53.0,12383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,704.9990685699748,708.4264705882352,703.8479532163743
273,600.0,75.0,28756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,705.0909090851166,678.5689655172414,652.9333703515305
274,750.0,70.0,12614,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,719.8490870065782,715.6060606060604,694.7032258064517
275,700.0,36.0,9525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,698.7258064516129,698.0888888888888,694.7032258064517
276,695.0,58.0,5659,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,708.4264705882352,703.8479532163743
277,710.0,66.0,25013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,641.533975248867,705.7592592592592,703.8479532163743
278,620.0,80.0,49280,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,658.7258064516129,705.7592592592592,694.7032258064517
279,700.0,80.0,40907,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,698.7258064516129,708.4264705882352,694.7032258064517
280,715.0,89.0,39316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,706.2258064516129,678.3448275862069,694.7032258064517
281,750.0,50.0,11203,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,708.4264705882352,703.8479532163743
282,750.0,45.0,8426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,705.7592592592592,703.8479532163743
283,550.0,25.0,4650,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,678.3448275862069,694.7032258064517
284,730.0,60.0,27803,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,726.2721337476287,678.5689655172414,694.7032258064517
285,750.0,46.0,3889,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,715.6060606060604,703.8479532163743
286,700.0,45.0,13887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,714.6843710251813,678.3448275862069,694.7032258064517
287,680.0,85.0,13303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,714.6843710251813,678.3448275862069,703.8479532163743
288,600.0,28.0,4418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,715.6060606060604,694.7032258064517
289,750.0,80.0,30995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,735.8675620834928,708.4264705882352,694.7032258064517
290,700.0,62.0,13040,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,719.8490870065782,705.7592592592592,703.8479532163743
291,690.0,77.0,7283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,678.3448275862069,703.8479532163743
292,700.0,50.0,7844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,678.3448275862069,694.7032258064517
293,750.0,87.0,13773,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,714.6843710251813,714.4387458961702,703.8479532163743
294,735.0,51.0,14023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,704.9990685699748,715.6060606060604,703.8479532163743
295,700.0,80.0,17777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,718.7801615011418,714.4387458961702,703.8479532163743
296,725.0,75.0,16247,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,706.6252189382926,678.5689655172414,694.7032258064517
297,733.0,68.4,28541,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,705.0909090851166,705.7592592592592,703.8479532163743
298,750.0,36.0,4237,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,678.3448275862069,703.8479532163743
299,675.0,69.0,5656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,678.3448275862069,694.7032258064517
300,650.0,85.0,43066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,670.3363222123584,705.7592592592592,694.7032258064517
301,730.0,52.0,5879,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,678.3448275862069,703.8479532163743
302,700.0,97.0,24605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,698.7258064516129,678.3448275862069,703.8479532163743
303,690.0,38.0,5798,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,705.7592592592592,703.8479532163743
304,700.0,70.0,43166,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,670.3363222123584,708.4264705882352,694.7032258064517
305,600.0,89.0,44474,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,633.6364439632799,705.7592592592592,694.7032258064517
306,700.0,25.0,691,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,678.3448275862069,694.7032258064517
307,690.0,60.0,29005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,693.7258064516129,678.3448275862069,694.7032258064517
308,750.0,114.0,28099,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,723.7258064516129,708.4264705882352,694.7032258064517
309,700.0,51.0,8471,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,678.3448275862069,694.7032258064517
310,670.0,61.0,35136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,707.4327476431317,678.3448275862069,703.8479532163743
311,750.0,80.0,25085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,661.0901311021613,715.6060606060604,703.8479532163743
312,740.0,33.0,8322,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,678.3448275862069,703.8479532163743
313,750.0,110.0,27976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,726.2721337476287,708.4264705882352,694.7032258064517
314,750.0,62.0,5703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,698.0888888888888,694.7032258064517
315,750.0,70.0,16273,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,735.576450200277,678.3448275862069,703.8479532163743
316,650.0,28.0,5399,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,678.3448275862069,694.7032258064517
317,625.0,51.0,25010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,641.533975248867,705.7592592592592,703.8479532163743
318,700.0,35.0,2266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,678.3448275862069,703.8479532163743
319,750.0,95.0,30759,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,735.8675620834928,708.4264705882352,694.7032258064517
320,600.0,25.0,3812,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,678.3448275862069,694.7032258064517
321,750.0,89.0,12878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,704.9990685699748,705.7592592592592,703.8479532163743
322,700.0,55.0,32004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,698.7258064516129,708.4264705882352,703.8479532163743
323,750.0,90.0,28736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,735.8675620834928,705.7592592592592,703.8479532163743
324,750.0,48.0,6832,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,705.7592592592592,703.8479532163743
325,625.0,57.0,43647,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,643.1744943255733,678.3448275862069,694.7032258064517
326,750.0,46.0,16127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,735.576450200277,708.4264705882352,694.7032258064517
327,695.0,59.0,8595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,715.6060606060604,703.8479532163743
328,720.0,58.0,13451,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,719.8490870065782,678.3448275862069,694.7032258064517
329,745.0,73.0,28800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,705.0909090851166,705.7592592592592,703.8479532163743
330,720.0,69.6,28624,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,705.0909090851166,705.7592592592592,703.8479532163743
331,750.0,55.0,7462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,708.4264705882352,694.7032258064517
332,720.0,48.0,5808,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,708.4264705882352,703.8479532163743
333,725.0,44.0,1140,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,721.788345433657,703.8479532163743
334,750.0,80.0,8011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,706.8571428571429,714.4387458961702,703.8479532163743
335,550.0,86.0,47448,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,623.7258064516129,708.4264705882352,703.8479532163743
336,640.0,69.0,29311,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,668.7258064516129,705.7592592592592,703.8479532163743
337,700.0,54.0,11656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,704.9990685699748,708.4264705882352,703.8479532163743
338,700.0,59.0,7529,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,706.8571428571429,717.5910976177427,703.8479532163743
339,700.0,75.0,30359,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,705.0909090851166,708.4264705882352,694.7032258064517
340,695.0,62.0,15162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,696.2258064516129,698.0888888888888,694.7032258064517
